course_encoding,userid,exam_fail,final_fail,exam_gifted,final_gifted
87,6801,0,0,1,1
87,6802,0,0,0,0
87,6804,0,0,1,1
87,6807,0,0,0,1
87,6809,0,0,1,1
87,6810,0,0,1,1
87,6811,0,0,1,1
87,6814,0,0,0,0
87,6818,0,0,0,0
87,6819,0,0,1,1
87,6821,0,0,0,0
87,6822,0,0,0,0
87,6824,0,0,0,0
87,6825,0,0,0,1
87,6826,0,0,1,1
87,6827,0,0,0,0
87,6828,1,1,0,0
87,6829,0,0,0,0
87,6830,0,0,1,1
87,6831,0,0,0,0
87,6833,0,0,0,0
87,6835,0,0,0,0
87,6836,0,0,0,0
87,6837,1,1,0,0
87,6839,1,1,0,0
87,6840,0,0,0,0
87,6928,0,0,0,0
87,6930,1,0,0,1
87,6931,0,0,1,1
87,6932,0,0,0,0
87,6933,0,0,0,0
87,6935,0,0,0,0
87,6936,1,1,0,0
87,6937,0,0,0,0
87,6938,0,0,0,0
87,6939,0,0,0,0
87,6948,0,0,1,1
87,6957,0,0,0,0
87,6962,1,0,0,1
87,6963,1,1,0,0
88,1274,1,1,0,0
88,1610,1,1,0,0
88,3259,1,1,0,0
88,4620,0,0,1,1
88,6768,1,0,0,1
88,6769,1,1,0,0
88,6770,1,0,0,0
88,6771,1,1,0,0
88,6772,1,1,0,0
88,6773,1,1,0,0
88,6774,1,1,0,0
88,6793,0,0,0,0
88,6794,0,0,0,0
88,6796,0,0,0,0
88,6797,0,0,0,0
88,6798,0,0,0,0
88,6799,0,0,0,0
88,6800,0,0,0,0
88,6801,0,0,1,1
88,6802,1,1,0,0
88,6804,0,0,1,1
88,6807,0,0,0,0
88,6809,0,0,0,0
88,6810,0,0,1,1
88,6811,0,0,1,1
88,6814,0,0,0,0
88,6818,0,0,0,0
88,6819,0,0,1,1
88,6821,1,1,0,0
88,6822,0,0,0,0
88,6824,0,0,1,1
88,6825,0,0,0,0
88,6826,0,0,0,0
88,6827,1,1,0,0
88,6828,0,0,0,0
88,6829,1,0,0,0
88,6830,0,0,0,0
88,6831,1,1,0,0
88,6833,0,0,1,1
88,6835,0,0,0,0
88,6836,1,1,0,0
88,6837,1,1,0,0
88,6839,1,1,0,0
88,6840,0,0,0,0
88,6869,0,0,0,0
88,6900,0,0,0,0
88,6916,1,1,0,0
88,6928,0,0,0,0
88,6930,1,1,0,0
88,6931,0,0,0,0
88,6932,1,1,0,0
88,6933,0,0,1,1
88,6935,1,0,0,0
88,6936,1,0,0,0
88,6937,0,0,1,1
88,6938,1,1,0,0
88,6939,0,0,0,0
88,6948,0,0,0,0
88,6956,1,1,0,0
88,6957,0,0,0,0
88,6962,1,1,0,0
88,6963,1,1,0,0
89,1083,0,0,0,0
89,1274,0,0,1,1
89,1585,0,0,0,0
89,1687,0,0,1,1
89,3151,0,0,0,0
89,3162,0,0,0,0
89,3164,0,0,0,0
89,3197,0,0,0,0
89,3206,0,0,0,0
89,3990,0,0,1,1
89,4469,0,0,0,0
89,4600,1,1,0,0
89,4606,0,0,0,0
89,4608,0,0,1,1
89,4609,0,0,0,0
89,4612,0,0,0,0
89,4614,0,0,0,0
89,4617,0,0,1,1
89,4620,0,0,0,0
89,4622,0,0,0,0
89,4623,0,0,1,1
89,4624,0,0,0,0
89,4625,0,0,0,0
89,4629,0,0,0,0
89,4630,0,0,0,0
89,4633,0,0,1,1
89,4634,0,0,0,0
89,4636,0,0,0,0
89,4637,0,0,1,1
89,4638,0,0,1,1
89,4640,0,0,0,0
89,4641,0,0,0,0
89,4642,0,0,0,0
89,4643,0,0,0,0
89,4644,1,1,0,0
89,4685,0,0,1,1
89,4705,0,0,0,0
89,4706,0,0,0,0
89,4716,1,1,0,0
89,4720,0,0,0,0
89,4752,0,0,1,1
89,4754,0,0,1,1
90,394,1,0,0,0
90,1188,0,0,0,0
90,1585,0,0,0,0
90,1687,0,0,1,1
90,3122,0,0,0,0
90,3124,0,0,1,1
90,3132,0,0,0,0
90,3134,0,0,1,1
90,3143,0,0,1,1
90,3144,0,0,0,0
90,3145,0,0,0,0
90,3146,0,0,1,1
90,3147,0,0,0,0
90,3148,0,0,0,0
90,3150,0,0,0,0
90,3151,0,0,0,0
90,3158,0,0,1,1
90,3160,1,0,0,1
90,3161,0,0,0,0
90,3162,0,0,1,1
90,3164,0,0,0,0
90,3181,0,0,0,0
90,3183,0,0,0,0
90,3184,0,0,1,1
90,3186,0,0,0,0
90,3197,0,0,0,0
90,3228,0,0,1,1
90,3233,0,0,0,0
90,3234,0,0,0,0
90,3275,0,0,1,1
90,3289,0,0,0,0
90,3296,0,0,0,0
90,3298,0,0,0,0
90,3313,0,0,1,1
91,394,1,0,0,0
91,888,1,1,0,0
91,964,1,1,0,0
91,1488,1,1,0,0
91,1817,1,1,0,0
91,3148,1,1,0,0
91,3150,1,1,0,0
91,3160,1,1,0,0
91,3179,1,1,0,0
91,3206,0,0,1,1
91,3249,1,1,0,0
91,3298,0,0,1,1
91,3304,1,1,0,0
91,3313,0,0,1,1
91,3990,0,0,0,0
91,4469,0,0,1,1
91,4596,0,0,0,0
91,4600,1,0,0,0
91,4606,1,0,0,0
91,4608,0,0,1,1
91,4609,0,0,1,1
91,4612,0,0,0,0
91,4614,0,0,0,0
91,4617,0,0,0,0
91,4622,0,0,0,0
91,4623,0,0,1,1
91,4624,0,0,1,1
91,4625,1,1,0,0
91,4629,0,0,1,1
91,4630,1,1,0,0
91,4633,0,0,1,1
91,4634,0,0,0,0
91,4636,1,1,0,0
91,4638,0,0,1,1
91,4639,1,0,0,0
91,4640,1,1,0,0
91,4641,0,0,0,0
91,4642,0,0,0,0
91,4643,1,1,0,0
91,4644,0,0,0,0
91,4685,0,0,0,0
91,4705,0,0,1,1
91,4706,0,0,0,0
91,4716,1,1,0,0
91,4720,1,1,0,0
91,4752,1,0,0,0
91,4754,0,0,0,0
91,4762,1,1,0,0
92,4596,0,0,0,0
92,4620,0,0,1,1
92,6768,0,0,1,1
92,6769,0,0,1,1
92,6770,0,0,0,0
92,6793,0,0,1,1
92,6794,0,0,1,1
92,6796,0,0,0,0
92,6797,0,0,0,0
92,6798,0,0,1,1
92,6799,0,0,0,0
92,6800,0,0,0,0
92,6801,0,0,0,0
92,6802,0,0,0,0
92,6804,1,1,0,0
92,6807,0,0,0,1
92,6809,0,0,0,0
92,6810,0,0,0,0
92,6811,0,0,0,0
92,6814,0,0,0,0
92,6818,0,0,1,1
92,6819,0,0,1,1
92,6821,0,0,0,0
92,6822,0,0,0,0
92,6824,0,0,1,1
92,6825,0,0,0,0
92,6826,0,0,0,0
92,6827,0,0,0,0
92,6828,0,0,0,0
92,6829,1,1,0,0
92,6830,0,0,1,1
92,6831,0,0,1,1
92,6833,0,0,0,0
92,6835,0,0,0,0
92,6836,0,0,0,0
92,6837,0,0,1,1
92,6840,0,0,0,0
92,6869,0,0,1,1
92,6900,0,0,1,1
92,6928,0,0,1,1
92,6930,0,0,1,1
92,6931,0,0,1,1
92,6932,0,0,0,0
92,6933,0,0,0,0
92,6935,0,0,0,0
92,6936,0,0,1,1
92,6937,0,0,0,0
92,6938,0,0,1,1
92,6939,0,0,1,1
92,6948,0,0,0,0
92,6957,0,0,0,0
92,6962,0,0,0,0
93,394,1,1,0,0
93,927,0,0,0,0
93,1488,0,0,1,1
93,1561,0,0,0,0
93,1687,0,0,0,0
93,1817,0,0,0,0
93,3122,0,0,0,0
93,3124,0,0,1,1
93,3132,0,0,0,0
93,3134,0,0,0,0
93,3143,0,0,0,0
93,3144,0,0,1,1
93,3145,0,0,0,0
93,3146,0,0,0,0
93,3147,0,0,1,1
93,3148,0,0,0,0
93,3151,0,0,0,0
93,3158,0,0,1,1
93,3161,0,0,0,0
93,3162,1,0,0,0
93,3164,0,0,1,1
93,3181,0,0,0,0
93,3183,0,0,1,1
93,3184,0,0,0,0
93,3186,0,0,0,1
93,3197,0,0,0,0
93,3228,0,0,0,0
93,3233,0,0,0,0
93,3234,0,0,0,0
93,3275,0,0,1,1
93,3289,0,0,0,0
93,3296,0,0,0,0
93,3298,0,0,1,1
93,3313,0,0,0,0
94,1544,1,1,0,0
94,1585,0,0,0,0
94,3151,0,0,1,1
94,3160,1,0,0,1
94,3164,1,1,0,0
94,3206,1,1,0,0
94,3249,1,1,0,0
94,3307,1,1,0,0
94,3990,0,0,0,0
94,4469,1,1,0,0
94,4596,1,1,0,0
94,4600,0,0,0,0
94,4606,0,0,0,0
94,4608,0,0,1,1
94,4609,0,0,0,0
94,4612,0,0,0,0
94,4614,0,0,1,1
94,4617,0,0,1,1
94,4620,0,0,0,0
94,4622,0,0,0,0
94,4623,0,0,0,0
94,4624,1,0,0,0
94,4625,1,1,0,0
94,4629,1,1,0,0
94,4630,1,1,0,0
94,4633,0,0,1,1
94,4634,0,0,0,0
94,4636,1,1,0,0
94,4637,1,1,0,0
94,4638,0,0,0,0
94,4639,0,0,0,0
94,4640,0,0,1,1
94,4641,0,0,1,1
94,4642,0,0,1,1
94,4643,0,0,0,0
94,4644,0,0,0,0
94,4685,0,0,0,0
94,4705,1,1,0,0
94,4706,0,0,0,0
94,4716,0,0,1,1
94,4719,1,1,0,0
94,4720,1,1,0,0
94,4752,0,0,0,0
94,4754,0,0,1,1
94,4762,0,0,0,0
96,394,0,0,0,0
96,899,0,0,0,0
96,964,1,1,0,0
96,1188,0,0,0,0
96,1325,0,0,1,1
96,1488,0,0,0,0
96,1561,0,0,1,1
96,1687,0,0,0,0
96,3122,0,0,1,1
96,3124,0,0,1,1
96,3132,0,0,0,0
96,3134,0,0,1,1
96,3143,0,0,1,1
96,3144,0,0,0,0
96,3145,0,0,1,1
96,3146,0,0,0,0
96,3147,0,0,0,0
96,3148,1,1,0,0
96,3150,0,0,0,0
96,3151,0,0,1,1
96,3158,0,0,0,0
96,3160,0,0,0,0
96,3161,0,0,0,0
96,3162,0,0,1,1
96,3181,0,0,0,0
96,3183,0,0,0,0
96,3184,0,0,0,0
96,3186,0,0,1,1
96,3197,0,0,1,1
96,3228,0,0,0,0
96,3233,0,0,1,1
96,3234,0,0,0,0
96,3249,1,1,0,0
96,3275,1,0,0,0
96,3289,0,0,0,0
96,3296,0,0,1,1
96,3298,0,0,0,0
96,3313,0,0,0,0
97,1610,1,1,0,0
97,4620,0,0,0,0
97,4719,1,0,0,0
97,6768,0,0,0,0
97,6769,1,0,0,1
97,6770,1,1,0,0
97,6771,1,1,0,0
97,6772,1,1,0,0
97,6774,1,1,0,0
97,6793,0,0,1,1
97,6794,0,0,0,0
97,6796,0,0,0,0
97,6797,0,0,0,0
97,6798,0,0,0,0
97,6799,0,0,0,0
97,6800,0,0,1,1
97,6801,0,0,0,0
97,6802,0,0,0,0
97,6804,0,0,0,0
97,6807,0,0,0,0
97,6809,0,0,1,1
97,6810,0,0,1,1
97,6811,0,0,0,0
97,6814,0,0,0,0
97,6818,0,0,0,0
97,6819,0,0,0,0
97,6821,0,0,1,1
97,6822,0,0,0,0
97,6824,0,0,0,0
97,6825,0,0,0,0
97,6826,0,0,0,0
97,6827,0,0,0,0
97,6828,0,0,0,0
97,6829,0,0,0,0
97,6830,0,0,0,0
97,6831,0,0,0,0
97,6833,0,0,1,1
97,6835,0,0,0,0
97,6836,0,0,0,0
97,6837,0,0,1,1
97,6839,1,1,0,0
97,6840,0,0,1,1
97,6869,0,0,1,1
97,6900,0,0,0,0
97,6916,1,1,0,0
97,6928,0,0,0,0
97,6930,0,0,0,0
97,6931,0,0,0,0
97,6932,0,0,0,0
97,6933,0,0,0,0
97,6935,0,0,0,0
97,6936,0,0,1,1
97,6937,0,0,0,0
97,6938,0,0,1,1
97,6939,0,0,0,0
97,6948,0,0,0,0
97,6956,1,1,0,0
97,6957,0,0,0,0
97,6962,0,0,0,0
97,6963,1,1,0,0
98,394,0,0,0,0
98,446,1,1,0,0
98,927,1,0,0,0
98,964,1,0,0,0
98,1035,1,1,0,0
98,1067,0,0,0,0
98,1083,0,0,1,1
98,1188,0,0,0,0
98,1274,1,1,0,0
98,1325,0,0,0,0
98,1628,0,0,0,0
98,1687,0,0,0,0
98,1805,1,1,0,0
98,1817,1,0,0,1
98,3122,0,0,0,0
98,3124,0,0,1,1
98,3132,0,0,1,1
98,3134,0,0,0,0
98,3143,0,0,1,1
98,3144,0,0,0,0
98,3145,0,0,0,0
98,3146,0,0,0,0
98,3147,0,0,1,1
98,3148,0,0,0,0
98,3150,0,0,0,0
98,3151,0,0,0,0
98,3158,0,0,0,0
98,3161,0,0,0,0
98,3162,0,0,0,0
98,3164,0,0,0,0
98,3181,0,0,0,0
98,3183,0,0,0,0
98,3184,0,0,0,0
98,3186,0,0,0,0
98,3197,0,0,0,0
98,3228,0,0,0,0
98,3233,0,0,0,0
98,3234,0,0,1,1
98,3275,0,0,0,0
98,3289,0,0,0,0
98,3296,0,0,1,1
98,3298,0,0,0,0
98,3313,0,0,0,0
98,4596,1,1,0,0
99,1556,1,1,0,0
99,3206,0,0,0,0
99,3304,1,1,0,0
99,3307,0,0,1,1
99,3990,0,0,1,0
99,4469,0,0,0,0
99,4600,1,1,0,0
99,4606,0,0,1,1
99,4608,0,0,0,0
99,4609,0,0,0,0
99,4612,0,0,0,0
99,4614,0,0,0,0
99,4617,0,0,0,0
99,4620,0,0,0,1
99,4622,0,0,0,0
99,4623,0,0,1,1
99,4624,0,0,1,1
99,4629,0,0,0,0
99,4630,0,0,1,1
99,4633,0,0,0,0
99,4634,0,0,0,0
99,4637,1,1,0,0
99,4638,0,0,0,0
99,4639,0,0,0,0
99,4640,0,0,0,0
99,4641,0,0,0,0
99,4642,0,0,0,0
99,4643,0,0,0,0
99,4644,1,1,0,0
99,4685,0,0,0,0
99,4705,0,0,0,0
99,4706,1,1,0,0
99,4716,0,0,1,1
99,4719,1,1,0,0
99,4751,1,1,0,0
99,4754,0,0,0,0
99,4762,1,0,0,1
100,927,1,1,0,0
100,3206,0,0,0,0
100,3990,0,0,1,0
100,4469,0,0,0,0
100,4596,0,0,0,0
100,4600,0,0,1,1
100,4606,0,0,0,0
100,4609,0,0,1,1
100,4612,0,0,0,0
100,4614,0,0,0,0
100,4617,0,0,0,0
100,4620,0,0,0,0
100,4622,0,0,0,0
100,4623,0,0,0,0
100,4624,0,0,0,0
100,4625,0,0,1,1
100,4629,0,0,0,0
100,4630,0,0,0,0
100,4633,0,0,0,0
100,4634,0,0,0,0
100,4636,0,0,0,0
100,4637,0,0,0,0
100,4638,0,0,0,0
100,4639,0,0,0,0
100,4640,0,0,0,0
100,4641,0,0,0,0
100,4642,0,0,0,0
100,4643,0,0,0,0
100,4644,0,0,0,0
100,4685,0,0,0,0
100,4705,0,0,1,1
100,4706,0,0,0,0
100,4716,0,0,0,0
100,4719,1,1,0,0
100,4720,0,0,0,0
100,4751,0,0,1,1
100,4752,0,0,0,0
100,4754,0,0,0,0
100,4762,0,0,0,0
101,1585,1,1,0,0
101,1591,1,1,0,0
101,3146,1,1,0,0
101,3150,1,1,0,0
101,3160,1,1,0,0
101,3304,1,1,0,0
101,4629,1,1,0,0
101,4630,1,1,0,0
101,4636,1,1,0,0
101,4639,1,1,0,0
101,4640,1,1,0,0
101,4643,1,1,0,0
101,4706,1,1,0,0
101,4719,1,1,0,0
101,4720,1,1,0,0
101,4751,1,1,0,0
101,6768,1,1,0,0
101,6793,1,1,0,0
101,6796,1,1,0,0
101,6797,0,0,0,0
101,6798,0,0,0,0
101,6800,0,0,1,1
101,6801,0,0,1,1
101,6802,1,1,0,0
101,6807,0,0,0,0
101,6809,1,1,0,0
101,6810,1,1,0,0
101,6814,1,0,0,0
101,6818,1,1,0,0
101,6819,1,1,0,0
101,6822,1,1,0,0
101,6824,0,0,0,0
101,6825,0,0,0,0
101,6826,0,0,0,0
101,6827,0,0,0,0
101,6828,1,1,0,0
101,6833,0,0,0,0
101,6840,1,1,0,0
101,6869,1,1,0,0
101,6900,0,0,0,0
101,6928,1,1,0,0
101,6931,0,0,1,1
101,6935,1,1,0,0
101,6937,0,0,0,0
101,6938,1,0,0,0
101,6939,1,1,0,0
101,6948,1,1,0,0
101,6962,1,1,0,0
102,964,0,0,1,1
102,1274,1,1,0,0
102,1585,0,0,0,0
102,1591,1,1,0,0
102,1628,0,0,1,1
102,3160,0,0,0,0
102,3164,0,0,1,1
102,3179,0,0,0,0
102,3304,1,1,0,0
102,3307,0,0,1,1
102,4469,1,1,0,0
102,4596,0,0,0,0
102,4608,0,0,1,1
102,4622,0,0,1,1
102,4624,0,0,0,0
102,4630,0,0,1,1
102,4636,0,0,0,0
102,4639,0,0,0,0
102,4640,0,0,0,0
102,4716,1,1,0,0
102,4751,1,1,0,0
102,4761,1,1,0,0
102,6768,0,0,1,1
102,6769,1,1,0,0
102,6793,0,0,0,0
102,6794,1,1,0,0
102,6796,0,0,0,0
102,6797,0,0,0,0
102,6798,1,0,0,0
102,6800,0,0,0,0
102,6801,0,0,1,1
102,6802,1,0,0,0
102,6804,1,1,0,0
102,6807,1,0,0,1
102,6809,1,0,0,1
102,6810,0,0,0,0
102,6811,0,0,0,0
102,6814,0,0,1,1
102,6818,0,0,0,1
102,6819,0,0,1,1
102,6821,0,0,1,0
102,6822,0,0,0,0
102,6824,0,0,0,0
102,6825,0,0,1,1
102,6826,0,0,0,1
102,6827,0,0,0,0
102,6828,1,1,0,0
102,6830,0,0,0,0
102,6833,0,0,0,0
102,6835,0,0,1,0
102,6837,1,1,0,0
102,6840,0,0,0,0
102,6928,0,0,1,1
102,6930,1,1,0,0
102,6931,0,0,0,0
102,6933,1,1,0,0
102,6935,1,1,0,0
102,6936,1,1,0,0
102,6937,0,0,1,1
102,6938,1,1,0,0
102,6939,0,0,1,1
102,6948,0,0,1,1
102,6962,0,0,0,0
103,6768,0,0,0,1
103,6769,0,0,0,0
103,6770,1,1,0,0
103,6793,0,0,0,1
103,6794,0,0,0,0
103,6796,0,0,0,1
103,6797,0,0,0,1
103,6798,0,0,0,1
103,6799,1,1,0,0
103,6800,0,0,0,0
103,6801,0,0,0,1
103,6802,0,0,0,1
103,6804,0,0,0,0
103,6807,0,0,0,1
103,6809,0,0,0,0
103,6810,0,0,0,1
103,6811,0,0,0,1
103,6814,0,0,0,0
103,6818,0,0,0,1
103,6819,0,0,0,1
103,6821,0,0,0,0
103,6822,0,0,0,1
103,6824,0,0,0,1
103,6825,0,0,0,1
103,6826,0,0,0,1
103,6827,0,0,0,1
103,6828,0,0,0,0
103,6829,1,0,0,1
103,6830,0,0,0,1
103,6831,1,1,0,0
103,6833,0,0,1,1
103,6835,0,0,0,0
103,6836,0,0,1,1
103,6837,0,0,0,0
103,6839,1,1,0,0
103,6840,0,0,1,1
103,6869,0,0,0,0
103,6900,0,0,0,1
103,6928,0,0,0,0
103,6930,1,1,0,0
103,6931,0,0,0,1
103,6932,1,1,0,0
103,6933,0,0,0,0
103,6935,0,0,0,0
103,6936,0,0,0,1
103,6937,0,0,0,1
103,6938,0,0,0,0
103,6939,0,0,0,1
103,6948,0,0,0,0
103,6957,1,1,0,0
103,6962,0,0,0,0
104,1544,1,1,0,0
104,1556,1,1,0,0
104,1585,1,1,0,0
104,1591,1,1,0,0
104,3304,1,1,0,0
104,4629,1,0,0,0
104,4719,1,1,0,0
104,4752,0,0,0,0
104,4761,1,1,0,0
104,4762,1,1,0,0
104,6768,0,0,0,0
104,6793,0,0,0,0
104,6796,1,1,0,0
104,6797,0,0,0,0
104,6798,0,0,0,0
104,6800,0,0,0,0
104,6801,0,0,0,0
104,6802,1,1,0,0
104,6804,1,1,0,0
104,6807,0,0,0,0
104,6809,1,1,0,0
104,6810,0,0,0,0
104,6811,1,1,0,0
104,6814,1,1,0,0
104,6818,1,1,0,0
104,6819,1,1,0,0
104,6821,1,1,0,0
104,6822,0,0,1,1
104,6824,1,1,0,0
104,6825,0,0,0,0
104,6826,0,0,0,0
104,6827,1,1,0,0
104,6828,1,1,0,0
104,6830,1,1,0,0
104,6833,0,0,1,1
104,6835,1,1,0,0
104,6840,1,1,0,0
104,6928,1,1,0,0
104,6930,1,1,0,0
104,6931,0,0,0,0
104,6933,1,1,0,0
104,6935,1,1,0,0
104,6936,1,0,0,0
104,6937,0,0,0,0
104,6938,1,1,0,0
104,6939,0,0,0,0
104,6948,1,1,0,0
104,6962,1,1,0,0
105,394,0,0,0,0
105,927,1,1,0,0
105,1544,0,0,0,0
105,1556,1,1,0,0
105,3206,0,0,0,0
105,3990,0,0,1,1
105,4469,0,0,1,1
105,4596,1,1,0,0
105,4600,1,1,0,0
105,4606,0,0,0,0
105,4608,0,0,0,0
105,4609,0,0,1,1
105,4612,0,0,1,1
105,4614,0,0,0,0
105,4617,0,0,1,1
105,4620,0,0,0,0
105,4622,0,0,0,0
105,4623,0,0,0,0
105,4624,0,0,0,0
105,4625,0,0,0,0
105,4629,0,0,0,0
105,4630,0,0,0,0
105,4633,0,0,1,1
105,4634,1,0,0,0
105,4636,0,0,0,0
105,4637,1,0,0,0
105,4638,0,0,1,1
105,4639,0,0,0,0
105,4640,0,0,0,0
105,4641,0,0,0,0
105,4642,0,0,0,0
105,4643,0,0,0,0
105,4644,1,0,0,0
105,4685,0,0,0,0
105,4705,0,0,0,0
105,4706,0,0,0,0
105,4716,1,1,0,0
105,4720,0,0,1,1
105,4751,0,0,1,1
105,4754,0,0,0,0
105,4762,1,0,0,1
106,1544,0,0,0,0
106,1556,0,0,0,0
106,3206,0,0,0,0
106,3304,1,1,0,0
106,3990,0,0,0,0
106,4469,0,0,1,1
106,4600,0,0,0,0
106,4606,0,0,0,0
106,4608,0,0,0,0
106,4609,0,0,0,0
106,4612,0,0,1,1
106,4614,0,0,0,0
106,4617,0,0,0,0
106,4620,0,0,1,1
106,4622,0,0,0,0
106,4623,0,0,0,0
106,4624,0,0,0,0
106,4625,0,0,0,0
106,4629,0,0,0,0
106,4630,0,0,1,1
106,4633,0,0,0,0
106,4634,0,0,0,0
106,4636,0,0,0,0
106,4637,0,0,0,0
106,4638,0,0,0,0
106,4639,0,0,0,0
106,4640,0,0,0,0
106,4641,0,0,0,0
106,4642,0,0,0,0
106,4643,0,0,0,0
106,4644,0,0,0,0
106,4685,0,0,0,0
106,4705,0,0,1,1
106,4706,0,0,0,0
106,4716,0,0,0,0
106,4719,1,1,0,0
106,4720,0,0,1,1
106,4752,0,0,1,1
106,4754,0,0,0,0
106,4762,0,0,0,0
107,394,0,0,1,1
107,927,0,0,1,1
107,1274,0,0,0,0
107,1556,0,0,0,0
107,3160,0,0,0,0
107,3206,0,0,0,0
107,3249,0,0,0,0
107,3259,0,0,1,1
107,3307,0,0,0,0
107,3990,0,0,0,0
107,4596,0,0,1,1
107,4600,1,1,0,0
107,4606,0,0,1,1
107,4609,0,0,1,1
107,4612,0,0,1,1
107,4614,0,0,1,1
107,4617,0,0,0,0
107,4620,0,0,0,0
107,4622,0,0,1,1
107,4623,0,0,0,0
107,4624,0,0,0,0
107,4625,0,0,0,0
107,4629,0,0,1,1
107,4630,0,0,1,1
107,4633,0,0,0,0
107,4636,0,0,1,1
107,4637,0,0,1,1
107,4638,0,0,0,0
107,4639,0,0,0,0
107,4640,0,0,0,0
107,4641,0,0,1,1
107,4642,0,0,1,1
107,4643,0,0,1,1
107,4644,0,0,0,0
107,4685,0,0,0,0
107,4705,0,0,1,1
107,4706,0,0,0,0
107,4716,0,0,0,0
107,4720,0,0,0,0
107,4751,0,0,1,1
107,4752,0,0,0,0
107,4754,0,0,1,1
107,4762,0,0,0,0
108,1544,0,0,0,0
108,1585,0,0,0,0
108,4608,0,0,1,1
108,6768,1,1,0,0
108,6769,1,1,0,0
108,6770,1,1,0,0
108,6793,0,0,0,0
108,6794,0,0,0,0
108,6796,0,0,1,1
108,6797,0,0,1,1
108,6798,0,0,0,0
108,6799,0,0,0,0
108,6800,0,0,0,0
108,6801,0,0,0,0
108,6802,0,0,0,0
108,6804,0,0,0,0
108,6807,0,0,0,0
108,6809,0,0,0,0
108,6810,0,0,0,0
108,6811,0,0,1,1
108,6814,0,0,0,0
108,6818,0,0,0,0
108,6819,0,0,0,0
108,6821,0,0,0,0
108,6822,0,0,0,0
108,6824,0,0,0,0
108,6825,0,0,0,0
108,6826,0,0,0,0
108,6827,0,0,0,0
108,6828,0,0,1,1
108,6829,0,0,1,1
108,6830,0,0,0,0
108,6831,1,1,0,0
108,6833,0,0,0,0
108,6835,0,0,0,0
108,6836,0,0,0,0
108,6837,0,0,1,1
108,6840,0,0,0,0
108,6928,0,0,0,0
108,6930,1,1,0,0
108,6931,0,0,0,0
108,6932,0,0,0,0
108,6933,0,0,0,0
108,6935,0,0,1,1
108,6936,0,0,0,0
108,6937,0,0,0,0
108,6938,0,0,0,0
108,6939,0,0,0,0
108,6948,1,0,0,0
108,6957,1,1,0,0
108,6962,1,1,0,0
109,1544,0,0,0,0
109,1585,0,0,1,1
109,4608,0,0,0,0
109,6768,1,0,0,0
109,6769,1,1,0,0
109,6770,1,1,0,0
109,6793,0,0,0,0
109,6794,0,0,0,0
109,6796,0,0,1,1
109,6797,0,0,0,0
109,6798,0,0,0,0
109,6799,1,1,0,0
109,6800,0,0,0,0
109,6801,0,0,0,0
109,6802,0,0,1,1
109,6804,0,0,0,0
109,6807,0,0,1,1
109,6809,0,0,1,1
109,6810,0,0,0,0
109,6811,0,0,0,0
109,6814,0,0,0,0
109,6818,0,0,1,1
109,6819,0,0,0,0
109,6821,0,0,0,0
109,6822,0,0,0,0
109,6824,0,0,0,0
109,6825,0,0,1,1
109,6826,0,0,0,0
109,6827,0,0,0,0
109,6828,0,0,0,0
109,6829,1,1,0,0
109,6830,0,0,0,0
109,6831,1,1,0,0
109,6833,0,0,1,1
109,6835,0,0,0,0
109,6836,0,0,0,0
109,6837,0,0,0,0
109,6839,1,1,0,0
109,6840,0,0,0,0
109,6928,0,0,0,0
109,6930,1,1,0,0
109,6931,0,0,1,1
109,6932,0,0,0,0
109,6933,0,0,0,0
109,6935,0,0,0,0
109,6936,0,0,0,0
109,6937,0,0,0,0
109,6938,0,0,0,0
109,6939,0,0,1,1
109,6948,0,0,1,1
109,6957,1,1,0,0
109,6962,0,0,0,0
110,927,0,0,0,0
110,1556,0,0,0,0
110,1585,0,0,1,1
110,3206,0,0,0,0
110,3304,0,0,0,0
110,3307,0,0,0,0
110,3990,0,0,0,1
110,4469,0,0,0,0
110,4596,0,0,0,0
110,4606,0,0,1,1
110,4608,0,0,1,1
110,4609,0,0,0,0
110,4612,0,0,1,1
110,4614,0,0,0,0
110,4617,0,0,0,1
110,4620,0,0,1,1
110,4622,0,0,0,0
110,4623,0,0,0,0
110,4624,0,0,0,0
110,4625,0,0,0,0
110,4629,0,0,0,0
110,4630,0,0,0,0
110,4633,0,0,0,0
110,4634,0,0,0,0
110,4636,0,0,0,0
110,4637,0,0,0,0
110,4638,0,0,0,0
110,4639,1,1,0,0
110,4640,0,0,0,0
110,4641,0,0,0,0
110,4642,0,0,0,0
110,4643,0,0,0,0
110,4685,0,0,0,0
110,4705,0,0,1,1
110,4706,0,0,1,1
110,4720,0,0,1,1
110,4752,0,0,0,0
110,4754,0,0,0,1
110,4762,1,1,0,0
111,5724,0,0,1,1
111,5807,0,0,0,0
111,5949,1,1,0,0
111,5950,0,0,0,0
111,5956,0,0,0,0
111,6437,1,1,0,0
111,6438,1,0,0,0
111,6439,1,0,0,1
111,6440,0,0,0,0
111,6441,0,0,0,0
111,6442,1,1,0,0
111,6443,1,1,0,0
111,6445,0,0,1,1
111,6446,1,0,0,0
111,6447,1,0,0,1
111,6448,0,0,0,1
111,6449,1,1,0,0
111,6450,1,1,0,0
111,6451,1,1,0,0
111,6452,1,1,0,0
111,6453,1,1,0,0
111,6454,0,0,0,1
111,6455,0,0,1,1
111,6456,1,1,0,0
